Although this program will describe the degrees of freedom in the 
problem, it will do so using the typedef for the elements. This is 
not neccesarily human readable, but there is a solution.
Pipe your program's output through c++filt, with the argument -t.
e.g. "./two_d_multi_poisson | c++filt -t > ReadableOutput.txt".
 (Disregarding the quotes)


Classifying Global Equation Numbers
--------------------------------------------------------------------------------
Eqn: 645 | Value 5 of Node 5 in Element29 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 160 | Value 0 of Node 0 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 161 | Value 1 of Node 0 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 162 | Value 2 of Node 0 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 163 | Value 3 of Node 0 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 164 | Value 4 of Node 0 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 165 | Value 5 of Node 0 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 166 | Value 6 of Node 0 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 126 | Value 0 of Node 1 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 127 | Value 1 of Node 1 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 128 | Value 2 of Node 1 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 129 | Value 3 of Node 1 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 130 | Value 4 of Node 1 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 131 | Value 5 of Node 1 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 132 | Value 6 of Node 1 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 133 | Value 0 of Node 2 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 134 | Value 1 of Node 2 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 135 | Value 2 of Node 2 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 136 | Value 3 of Node 2 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 137 | Value 4 of Node 2 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 138 | Value 5 of Node 2 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 139 | Value 6 of Node 2 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 514 | Value 0 of Node 3 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 515 | Value 1 of Node 3 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 516 | Value 2 of Node 3 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 517 | Value 3 of Node 3 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 518 | Value 4 of Node 3 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 519 | Value 5 of Node 3 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 335 | Value 0 of Node 4 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 336 | Value 1 of Node 4 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 337 | Value 2 of Node 4 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 338 | Value 3 of Node 4 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 339 | Value 4 of Node 4 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 340 | Value 5 of Node 4 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 646 | Value 0 of Node 5 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 647 | Value 1 of Node 5 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 648 | Value 2 of Node 5 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 649 | Value 3 of Node 5 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 650 | Value 4 of Node 5 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 651 | Value 5 of Node 5 in Element30 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 133 | Value 0 of Node 0 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 134 | Value 1 of Node 0 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 135 | Value 2 of Node 0 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 136 | Value 3 of Node 0 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 137 | Value 4 of Node 0 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 138 | Value 5 of Node 0 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 139 | Value 6 of Node 0 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 167 | Value 0 of Node 1 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 168 | Value 1 of Node 1 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 169 | Value 2 of Node 1 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 170 | Value 3 of Node 1 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 171 | Value 4 of Node 1 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 172 | Value 5 of Node 1 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 173 | Value 6 of Node 1 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 160 | Value 0 of Node 2 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 161 | Value 1 of Node 2 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 162 | Value 2 of Node 2 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 163 | Value 3 of Node 2 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 164 | Value 4 of Node 2 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 165 | Value 5 of Node 2 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 166 | Value 6 of Node 2 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 520 | Value 0 of Node 3 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 521 | Value 1 of Node 3 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 522 | Value 2 of Node 3 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 523 | Value 3 of Node 3 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 524 | Value 4 of Node 3 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 525 | Value 5 of Node 3 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 365 | Value 0 of Node 4 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 366 | Value 1 of Node 4 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 367 | Value 2 of Node 4 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 368 | Value 3 of Node 4 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 369 | Value 4 of Node 4 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 370 | Value 5 of Node 4 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 646 | Value 0 of Node 5 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 647 | Value 1 of Node 5 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 648 | Value 2 of Node 5 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 649 | Value 3 of Node 5 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 650 | Value 4 of Node 5 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 651 | Value 5 of Node 5 in Element31 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 167 | Value 0 of Node 0 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 168 | Value 1 of Node 0 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 169 | Value 2 of Node 0 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 170 | Value 3 of Node 0 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 171 | Value 4 of Node 0 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 172 | Value 5 of Node 0 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 173 | Value 6 of Node 0 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 133 | Value 0 of Node 1 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 134 | Value 1 of Node 1 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 135 | Value 2 of Node 1 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 136 | Value 3 of Node 1 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 137 | Value 4 of Node 1 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 138 | Value 5 of Node 1 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 139 | Value 6 of Node 1 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 140 | Value 0 of Node 2 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 141 | Value 1 of Node 2 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 142 | Value 3 of Node 2 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 143 | Value 4 of Node 2 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 144 | Value 5 of Node 2 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 145 | Value 6 of Node 2 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 520 | Value 0 of Node 3 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 521 | Value 1 of Node 3 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 522 | Value 2 of Node 3 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 523 | Value 3 of Node 3 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 524 | Value 4 of Node 3 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 525 | Value 5 of Node 3 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 341 | Value 0 of Node 4 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 342 | Value 1 of Node 4 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 343 | Value 2 of Node 4 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 344 | Value 3 of Node 4 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 345 | Value 4 of Node 4 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 346 | Value 5 of Node 4 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 652 | Value 0 of Node 5 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 653 | Value 1 of Node 5 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 654 | Value 2 of Node 5 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 655 | Value 3 of Node 5 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 656 | Value 4 of Node 5 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 657 | Value 5 of Node 5 in Element32 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 140 | Value 0 of Node 0 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 141 | Value 1 of Node 0 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 142 | Value 3 of Node 0 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 143 | Value 4 of Node 0 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 144 | Value 5 of Node 0 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 145 | Value 6 of Node 0 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 174 | Value 0 of Node 1 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 175 | Value 1 of Node 1 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 176 | Value 2 of Node 1 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 177 | Value 3 of Node 1 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 178 | Value 4 of Node 1 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 179 | Value 5 of Node 1 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 180 | Value 6 of Node 1 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 167 | Value 0 of Node 2 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 168 | Value 1 of Node 2 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 169 | Value 2 of Node 2 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 170 | Value 3 of Node 2 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 171 | Value 4 of Node 2 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 172 | Value 5 of Node 2 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 173 | Value 6 of Node 2 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 526 | Value 0 of Node 3 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 527 | Value 1 of Node 3 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 528 | Value 2 of Node 3 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 529 | Value 3 of Node 3 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 530 | Value 4 of Node 3 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 531 | Value 5 of Node 3 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 371 | Value 0 of Node 4 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 372 | Value 1 of Node 4 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 373 | Value 2 of Node 4 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 374 | Value 3 of Node 4 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 375 | Value 4 of Node 4 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 376 | Value 5 of Node 4 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 652 | Value 0 of Node 5 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 653 | Value 1 of Node 5 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 654 | Value 2 of Node 5 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 655 | Value 3 of Node 5 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 656 | Value 4 of Node 5 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 657 | Value 5 of Node 5 in Element33 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 174 | Value 0 of Node 0 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 175 | Value 1 of Node 0 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 176 | Value 2 of Node 0 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 177 | Value 3 of Node 0 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 178 | Value 4 of Node 0 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 179 | Value 5 of Node 0 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 180 | Value 6 of Node 0 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 140 | Value 0 of Node 1 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 141 | Value 1 of Node 1 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 142 | Value 3 of Node 1 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 143 | Value 4 of Node 1 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 144 | Value 5 of Node 1 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 145 | Value 6 of Node 1 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 146 | Value 0 of Node 2 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 147 | Value 1 of Node 2 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 148 | Value 2 of Node 2 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 149 | Value 3 of Node 2 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 150 | Value 4 of Node 2 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 151 | Value 5 of Node 2 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 152 | Value 6 of Node 2 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 526 | Value 0 of Node 3 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 527 | Value 1 of Node 3 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 528 | Value 2 of Node 3 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 529 | Value 3 of Node 3 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 530 | Value 4 of Node 3 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 531 | Value 5 of Node 3 in Element34 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
