Although this program will describe the degrees of freedom in the 
problem, it will do so using the typedef for the elements. This is 
not neccesarily human readable, but there is a solution.
Pipe your program's output through c++filt, with the argument -t.
e.g. "./two_d_multi_poisson | c++filt -t > ReadableOutput.txt".
 (Disregarding the quotes)


Classifying Global Equation Numbers
--------------------------------------------------------------------------------
Eqn: 134 | Value 0 of Node 4 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 135 | Value 1 of Node 4 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 136 | Value 2 of Node 4 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 137 | Value 3 of Node 4 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 138 | Value 0 of Node 5 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 139 | Value 1 of Node 5 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 140 | Value 2 of Node 5 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 141 | Value 3 of Node 5 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 142 | Value 4 of Node 5 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 143 | Value 5 of Node 5 in Element0 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 19 | Value 0 of Node 0 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 20 | Value 1 of Node 0 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 21 | Value 2 of Node 0 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 22 | Value 3 of Node 0 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 23 | Value 4 of Node 0 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 24 | Value 0 of Node 1 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 25 | Value 1 of Node 1 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 26 | Value 2 of Node 1 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 27 | Value 3 of Node 1 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 28 | Value 4 of Node 1 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 29 | Value 5 of Node 1 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 30 | Value 0 of Node 2 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 31 | Value 1 of Node 2 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 32 | Value 2 of Node 2 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 33 | Value 3 of Node 2 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 34 | Value 4 of Node 2 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 35 | Value 5 of Node 2 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 36 | Value 6 of Node 2 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 144 | Value 0 of Node 3 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 145 | Value 1 of Node 3 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 146 | Value 2 of Node 3 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 147 | Value 3 of Node 3 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 148 | Value 0 of Node 4 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 149 | Value 1 of Node 4 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 150 | Value 2 of Node 4 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 151 | Value 3 of Node 4 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 152 | Value 4 of Node 4 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 153 | Value 0 of Node 5 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 154 | Value 1 of Node 5 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 155 | Value 2 of Node 5 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 156 | Value 3 of Node 5 in Element1 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 7 | Value 0 of Node 0 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 8 | Value 1 of Node 0 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 9 | Value 2 of Node 0 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 10 | Value 3 of Node 0 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 11 | Value 4 of Node 0 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 19 | Value 0 of Node 1 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 20 | Value 1 of Node 1 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 21 | Value 2 of Node 1 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 22 | Value 3 of Node 1 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 23 | Value 4 of Node 1 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 37 | Value 0 of Node 2 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 38 | Value 1 of Node 2 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 39 | Value 2 of Node 2 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 40 | Value 3 of Node 2 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 41 | Value 4 of Node 2 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 157 | Value 0 of Node 3 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 158 | Value 1 of Node 3 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 159 | Value 2 of Node 3 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 160 | Value 3 of Node 3 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 161 | Value 0 of Node 4 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 162 | Value 1 of Node 4 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 163 | Value 2 of Node 4 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 164 | Value 3 of Node 4 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 165 | Value 0 of Node 5 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 166 | Value 1 of Node 5 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 167 | Value 2 of Node 5 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 168 | Value 3 of Node 5 in Element2 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 7 | Value 0 of Node 0 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 8 | Value 1 of Node 0 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 9 | Value 2 of Node 0 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 10 | Value 3 of Node 0 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 11 | Value 4 of Node 0 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 42 | Value 0 of Node 1 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 43 | Value 1 of Node 1 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 44 | Value 2 of Node 1 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 45 | Value 3 of Node 1 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 46 | Value 4 of Node 1 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 47 | Value 5 of Node 1 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 48 | Value 6 of Node 1 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 12 | Value 0 of Node 2 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 13 | Value 1 of Node 2 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 14 | Value 2 of Node 2 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 15 | Value 3 of Node 2 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 16 | Value 4 of Node 2 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 17 | Value 5 of Node 2 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 18 | Value 6 of Node 2 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 169 | Value 0 of Node 3 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 170 | Value 1 of Node 3 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 171 | Value 2 of Node 3 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 172 | Value 3 of Node 3 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 173 | Value 0 of Node 4 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 174 | Value 1 of Node 4 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 175 | Value 2 of Node 4 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 176 | Value 3 of Node 4 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 177 | Value 4 of Node 4 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 178 | Value 5 of Node 4 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 134 | Value 0 of Node 5 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 135 | Value 1 of Node 5 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 136 | Value 2 of Node 5 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 137 | Value 3 of Node 5 in Element3 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 49 | Value 0 of Node 0 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 50 | Value 1 of Node 0 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 51 | Value 2 of Node 0 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 52 | Value 3 of Node 0 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 53 | Value 4 of Node 0 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 54 | Value 5 of Node 0 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 55 | Value 6 of Node 0 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 56 | Value 0 of Node 1 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 57 | Value 1 of Node 1 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 58 | Value 2 of Node 1 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 59 | Value 3 of Node 1 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 60 | Value 4 of Node 1 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 61 | Value 5 of Node 1 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 62 | Value 6 of Node 1 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 37 | Value 0 of Node 2 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 38 | Value 1 of Node 2 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 39 | Value 2 of Node 2 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 40 | Value 3 of Node 2 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 41 | Value 4 of Node 2 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 179 | Value 0 of Node 3 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 180 | Value 1 of Node 3 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 181 | Value 2 of Node 3 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 182 | Value 3 of Node 3 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 183 | Value 4 of Node 3 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 184 | Value 5 of Node 3 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 185 | Value 0 of Node 4 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 186 | Value 1 of Node 4 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 187 | Value 2 of Node 4 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 188 | Value 3 of Node 4 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 189 | Value 0 of Node 5 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 190 | Value 1 of Node 5 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 191 | Value 2 of Node 5 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 192 | Value 3 of Node 5 in Element4 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 56 | Value 0 of Node 0 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 57 | Value 1 of Node 0 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 58 | Value 2 of Node 0 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 59 | Value 3 of Node 0 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 60 | Value 4 of Node 0 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 61 | Value 5 of Node 0 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 62 | Value 6 of Node 0 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 42 | Value 0 of Node 1 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 43 | Value 1 of Node 1 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 44 | Value 2 of Node 1 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 45 | Value 3 of Node 1 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 46 | Value 4 of Node 1 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 47 | Value 5 of Node 1 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 48 | Value 6 of Node 1 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 37 | Value 0 of Node 2 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 38 | Value 1 of Node 2 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 39 | Value 2 of Node 2 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 40 | Value 3 of Node 2 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 41 | Value 4 of Node 2 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 193 | Value 0 of Node 3 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 194 | Value 1 of Node 3 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 195 | Value 2 of Node 3 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 196 | Value 3 of Node 3 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 197 | Value 4 of Node 3 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 198 | Value 5 of Node 3 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 199 | Value 0 of Node 4 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 200 | Value 1 of Node 4 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 201 | Value 2 of Node 4 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 202 | Value 3 of Node 4 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 185 | Value 0 of Node 5 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 186 | Value 1 of Node 5 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 187 | Value 2 of Node 5 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 188 | Value 3 of Node 5 in Element5 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 63 | Value 0 of Node 0 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 64 | Value 1 of Node 0 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 65 | Value 2 of Node 0 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 66 | Value 3 of Node 0 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 67 | Value 4 of Node 0 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 68 | Value 5 of Node 0 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 69 | Value 6 of Node 0 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 70 | Value 0 of Node 1 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 71 | Value 1 of Node 1 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 72 | Value 2 of Node 1 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 73 | Value 3 of Node 1 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 74 | Value 4 of Node 1 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 75 | Value 5 of Node 1 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 76 | Value 6 of Node 1 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 77 | Value 0 of Node 2 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 78 | Value 1 of Node 2 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 79 | Value 3 of Node 2 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 80 | Value 4 of Node 2 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 203 | Value 0 of Node 3 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 204 | Value 1 of Node 3 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 205 | Value 2 of Node 3 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 206 | Value 3 of Node 3 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 207 | Value 4 of Node 3 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 208 | Value 5 of Node 3 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 209 | Value 0 of Node 4 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 210 | Value 1 of Node 4 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 211 | Value 2 of Node 4 in Element6 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
